credito_id,cliente_id,producto_id,monto_aprobado,saldo_actual,dias_mora,fecha_desembolso
16122,5899,27,5419,5341,90,2025-09-15 23:23:15.242552
16123,3169,44,11546,1032,90,2025-08-18 23:23:15.242552
16124,1970,22,12572,9731,20,2025-09-04 23:23:15.242552
16125,6756,21,4815,2257,90,2025-06-07 23:23:15.242552
16126,9872,22,8475,1936,20,2025-06-26 23:23:15.242552
16127,324,35,9821,6946,0,2026-02-24 23:23:15.242552
16128,4550,22,19661,9124,0,2026-02-01 23:23:15.242552
16129,6479,47,7333,3830,0,2025-07-27 23:23:15.242552
16130,9403,21,3493,1289,10,2025-05-25 23:23:15.242552
16131,6507,22,3020,2670,10,2026-02-20 23:23:15.242552
16132,8713,20,11973,799,0,2025-11-02 23:23:15.242552
16133,5095,36,13339,11484,0,2025-07-20 23:23:15.242552
16134,7605,4,6219,1780,0,2025-07-27 23:23:15.242552
16135,6411,26,16151,758,90,2025-07-03 23:23:15.242552
16136,5754,50,16383,9903,20,2025-04-20 23:23:15.242552
16137,6658,33,1956,1160,40,2025-07-02 23:23:15.242552
16138,7724,17,1410,367,20,2025-04-09 23:23:15.242552
16139,902,20,4882,1512,10,2025-09-04 23:23:15.242552
16140,8696,1,13211,1159,90,2025-05-02 23:23:15.242552
16141,2000,41,19468,15942,10,2025-09-21 23:23:15.242552
16142,6233,27,16615,4200,40,2025-10-07 23:23:15.242552
16143,7803,12,14319,9574,0,2026-02-05 23:23:15.242552
16144,2761,31,16782,16175,10,2025-09-09 23:23:15.242552
16145,2794,22,2069,1294,40,2025-06-18 23:23:15.242552
16146,5076,42,19601,9348,90,2025-04-24 23:23:15.242552
16147,5232,16,9221,8334,40,2025-04-30 23:23:15.242552
16148,8744,44,13962,10399,0,2025-11-16 23:23:15.242552
16149,776,7,15597,3527,90,2025-04-04 23:23:15.242552
16150,8131,39,9168,6055,0,2025-04-16 23:23:15.242552
16151,4166,47,16865,5505,0,2025-07-23 23:23:15.242552
16152,7024,35,3541,445,20,2025-06-19 23:23:15.242552
16153,943,46,7937,6868,20,2025-12-08 23:23:15.242552
16154,4614,45,5470,1300,10,2025-07-26 23:23:15.242552
16155,3145,7,15377,10163,90,2025-09-16 23:23:15.242552
16156,7104,47,13197,7270,10,2025-05-05 23:23:15.242552
16157,8231,35,15482,12791,0,2025-06-16 23:23:15.242552
16158,7236,7,5415,3184,40,2025-07-25 23:23:15.242552
16159,6272,32,17892,10295,20,2025-05-23 23:23:15.242552
16160,9359,24,9897,5472,10,2025-04-02 23:23:15.242552
16161,827,6,6059,3311,10,2026-01-15 23:23:15.242552
16162,906,6,12814,2263,40,2025-06-09 23:23:15.242552
16163,6771,42,13385,9488,90,2025-12-14 23:23:15.242552
16164,2763,24,14825,850,40,2025-11-19 23:23:15.242552
16165,3361,6,10514,8291,0,2025-03-08 23:23:15.242552
16166,4445,10,10180,9864,10,2026-02-22 23:23:15.242552
16167,4930,9,17605,8916,90,2025-10-10 23:23:15.242552
16168,8623,36,12250,4387,10,2025-06-15 23:23:15.242552
16169,1871,45,6355,6230,0,2025-10-17 23:23:15.242552
16170,6255,20,16699,7274,0,2025-11-12 23:23:15.242552
16171,3254,4,7588,3881,20,2025-11-14 23:23:15.242552
16172,1135,13,12366,3994,40,2025-06-05 23:23:15.242552
16173,6139,24,13183,4783,10,2025-04-14 23:23:15.242552
16174,9304,40,8461,663,0,2025-06-10 23:23:15.242552
16175,6782,17,5758,2050,0,2025-04-23 23:23:15.242552
16176,9131,3,13209,3114,0,2025-12-05 23:23:15.242552
16177,3917,47,1563,448,40,2026-01-18 23:23:15.242552
16178,1888,29,8248,6658,20,2025-05-17 23:23:15.242552
16179,7546,50,2080,1258,40,2025-09-14 23:23:15.242552
16180,6875,7,19931,17878,10,2025-05-11 23:23:15.242552
16181,6049,27,3754,637,40,2025-03-14 23:23:15.242552
16182,6829,28,1837,343,10,2025-09-23 23:23:15.242552
16183,6179,2,19668,4723,90,2025-12-05 23:23:15.242552
16184,3958,37,9434,9096,0,2025-05-01 23:23:15.242552
16185,4066,21,18531,936,90,2025-12-24 23:23:15.242552
16186,8749,33,19549,7304,90,2025-05-11 23:23:15.242552
16187,5990,50,9909,5648,90,2026-01-12 23:23:15.242552
16188,9808,23,9295,6834,0,2025-09-14 23:23:15.242552
16189,491,27,16291,710,90,2026-01-12 23:23:15.242552
16190,9982,18,19698,18520,0,2025-04-08 23:23:15.242552
16191,9127,1,19784,4022,10,2025-08-24 23:23:15.242552
16192,2350,29,11599,5858,90,2025-09-05 23:23:15.242552
16193,2161,30,16530,2503,0,2025-03-20 23:23:15.242552
16194,4926,13,17433,1961,90,2025-03-20 23:23:15.242552
16195,3852,19,14350,8648,0,2026-02-09 23:23:15.242552
16196,1697,8,10388,7005,0,2026-02-28 23:23:15.242552
16197,1488,37,1603,655,90,2025-10-18 23:23:15.242552
16198,2621,26,4239,4072,90,2025-07-13 23:23:15.242552
16199,2320,45,2520,1710,90,2025-07-20 23:23:15.242552
16200,5257,47,11195,5494,0,2026-02-14 23:23:15.242552
16201,9270,10,1915,1713,10,2025-03-23 23:23:15.242552
16202,3121,46,4333,3294,10,2026-02-06 23:23:15.242552
16203,1507,6,11137,8133,0,2026-01-02 23:23:15.242552
16204,9388,8,7301,5085,20,2025-12-20 23:23:15.242552
16205,3627,40,4507,3473,0,2025-12-22 23:23:15.242552
16206,5035,26,18534,751,20,2025-04-13 23:23:15.242552
16207,1908,6,3948,952,0,2026-03-01 23:23:15.242552
16208,5958,27,13266,6247,20,2025-04-09 23:23:15.242552
16209,5707,18,3411,3238,0,2026-01-13 23:23:15.242552
16210,9576,18,19849,1038,10,2025-11-12 23:23:15.242552
16211,7973,5,9032,2861,40,2025-12-31 23:23:15.242552
16212,9563,14,12423,5405,20,2025-11-24 23:23:15.242552
16213,910,31,16732,2291,90,2025-08-31 23:23:15.242552
16214,8310,44,2913,1621,10,2026-02-10 23:23:15.242552
16215,3746,16,15938,628,90,2025-12-03 23:23:15.242552
16216,6438,6,1726,39,20,2025-06-17 23:23:15.242552
16217,397,11,1885,327,40,2026-02-25 23:23:15.242552
16218,77,2,11910,7837,40,2025-09-12 23:23:15.242552
16219,3347,20,17844,8080,10,2025-04-09 23:23:15.242552
16220,1954,35,4782,870,0,2025-08-28 23:23:15.242552
16221,9064,45,5154,3884,10,2025-07-24 23:23:15.242552
16222,8099,37,11829,939,0,2025-05-27 23:23:15.242552
16223,1830,44,8180,7024,0,2025-05-21 23:23:15.242552
16224,4848,18,1810,884,20,2025-08-07 23:23:15.242552
16225,7368,36,4246,2655,0,2026-01-15 23:23:15.242552
16226,3791,35,12291,2100,20,2026-01-27 23:23:15.242552
16227,6158,29,12695,8115,0,2025-06-12 23:23:15.242552
16228,2973,31,18448,4616,20,2025-07-11 23:23:15.242552
16229,4666,31,17834,8736,0,2025-07-29 23:23:15.242552
16230,5408,27,19186,15191,40,2025-09-13 23:23:15.242552
16231,812,42,14310,8862,10,2025-08-27 23:23:15.242552
16232,1508,48,14366,13738,0,2025-08-28 23:23:15.242552
16233,3520,34,16722,6373,0,2026-02-07 23:23:15.242552
16234,165,33,18669,18240,40,2025-05-29 23:23:15.242552
16235,2584,32,11559,1158,0,2026-01-26 23:23:15.242552
16236,1061,38,3142,1186,40,2025-03-10 23:23:15.242552
16237,2837,12,6544,3773,0,2025-12-02 23:23:15.242552
16238,5277,11,14022,5125,90,2025-09-18 23:23:15.242552
16239,4864,39,11531,4092,0,2025-07-11 23:23:15.242552
16240,109,13,16688,15731,10,2025-06-18 23:23:15.242552
16241,1293,46,9749,9513,0,2025-04-11 23:23:15.242552
16242,1592,31,5705,5422,10,2026-01-31 23:23:15.242552
16243,2148,45,3232,3187,90,2026-01-30 23:23:15.242552
16244,1275,42,1440,455,10,2025-12-27 23:23:15.242552
16245,9223,10,4267,802,20,2025-05-14 23:23:15.242552
16246,4250,7,10304,5606,40,2025-04-18 23:23:15.242552
16247,9178,15,11205,5009,0,2025-05-23 23:23:15.242552
16248,3793,13,9538,8263,0,2025-08-25 23:23:15.242552
16249,921,23,6064,3250,90,2026-01-08 23:23:15.242552
16250,2179,12,4321,2902,0,2025-04-01 23:23:15.242552
16251,6533,3,4752,4358,0,2025-11-19 23:23:15.242552
16252,8785,8,14197,1018,90,2025-10-21 23:23:15.242552
16253,9471,46,19366,1626,10,2025-08-27 23:23:15.242552
16254,8717,20,1282,1158,0,2025-10-08 23:23:15.242552
16255,658,26,9327,5266,40,2025-07-08 23:23:15.242552
16256,4259,23,12224,9287,0,2025-06-29 23:23:15.242552
16257,8032,41,2624,1105,0,2025-05-22 23:23:15.242552
16258,9998,6,16570,1452,90,2025-05-23 23:23:15.242552
16259,8773,45,14778,3017,10,2025-04-03 23:23:15.242552
16260,1161,37,12189,5693,40,2025-08-21 23:23:15.242552
16261,6883,3,4396,971,90,2025-11-12 23:23:15.242552
16262,3289,10,18362,13391,90,2025-12-15 23:23:15.242552
16263,6677,6,10472,7400,90,2025-04-16 23:23:15.242552
16264,854,27,19462,8061,0,2025-12-10 23:23:15.242552
16265,7117,8,15451,2832,0,2025-04-20 23:23:15.242552
16266,6635,16,15307,2300,40,2025-10-23 23:23:15.242552
16267,9994,9,10316,7212,40,2025-09-11 23:23:15.242552
16268,5468,39,14490,12118,0,2025-04-05 23:23:15.242552
16269,941,12,7465,7365,90,2025-12-26 23:23:15.242552
16270,1196,13,16136,16136,0,2026-02-25 23:23:15.242552
16271,7433,41,15193,9321,40,2025-03-21 23:23:15.242552
16272,7028,7,4675,2069,10,2025-04-29 23:23:15.242552
16273,9308,8,11874,11148,10,2025-08-06 23:23:15.242552
16274,3809,38,14330,13959,10,2025-08-22 23:23:15.242552
16275,1088,50,7615,6871,0,2025-05-04 23:23:15.242552
16276,9891,6,9695,720,0,2025-06-16 23:23:15.242552
16277,9023,26,16066,14768,90,2025-03-20 23:23:15.242552
16278,7110,46,16967,8572,0,2025-09-24 23:23:15.242552
16279,9506,2,12292,9584,20,2026-02-07 23:23:15.242552
16280,7311,31,8161,2379,0,2025-10-30 23:23:15.242552
16281,5525,48,18745,18688,20,2026-01-27 23:23:15.242552
16282,8934,5,1109,622,0,2025-10-14 23:23:15.242552
16283,1465,25,10147,5042,0,2025-06-23 23:23:15.242552
16284,5598,41,14491,2567,0,2025-05-23 23:23:15.242552
16285,2997,24,19281,18859,40,2025-06-08 23:23:15.242552
16286,8405,37,9877,643,0,2026-01-13 23:23:15.242552
16287,7950,9,19598,16391,40,2025-11-09 23:23:15.242552
16288,3533,34,7845,5111,40,2025-04-30 23:23:15.242552
16289,6587,38,16373,10832,90,2026-01-30 23:23:15.242552
16290,2587,9,3147,1456,0,2026-01-19 23:23:15.242552
16291,1699,38,14625,14317,90,2025-10-11 23:23:15.242552
16292,7845,16,3403,1648,20,2026-01-21 23:23:15.242552
16293,5568,7,17736,17067,0,2025-12-31 23:23:15.242552
16294,9184,36,19217,1566,40,2025-09-01 23:23:15.242552
16295,6054,14,9221,676,20,2025-12-02 23:23:15.242552
16296,2257,15,5061,2461,0,2025-09-10 23:23:15.242552
16297,4945,32,18355,844,10,2025-11-27 23:23:15.242552
16298,9202,42,7035,3393,40,2025-06-10 23:23:15.242552
16299,4839,48,16754,3849,40,2026-02-07 23:23:15.242552
16300,9748,11,7500,6548,90,2025-10-15 23:23:15.242552
16301,3055,15,19995,18285,0,2025-03-11 23:23:15.242552
16302,2689,47,9145,8286,20,2026-03-04 23:23:15.242552
16303,9779,49,18848,17965,0,2025-11-11 23:23:15.242552
16304,1683,24,9119,8675,0,2025-11-19 23:23:15.242552
16305,75,3,6590,5904,0,2025-11-15 23:23:15.242552
16306,165,10,2901,1077,90,2025-09-05 23:23:15.242552
16307,1901,20,1212,585,10,2025-04-27 23:23:15.242552
16308,4817,12,9323,1041,0,2025-06-02 23:23:15.242552
16309,4554,20,6905,550,0,2025-06-15 23:23:15.242552
16310,8097,44,6294,3136,40,2025-03-21 23:23:15.242552
16311,3132,45,7012,6837,10,2025-11-12 23:23:15.242552
16312,2751,8,6014,3951,20,2025-05-09 23:23:15.242552
16313,5700,15,15700,13982,20,2025-03-20 23:23:15.242552
16314,8283,3,3121,406,10,2026-01-17 23:23:15.242552
16315,3621,25,4943,3061,90,2025-10-21 23:23:15.242552
16316,4248,34,10091,8673,40,2025-07-28 23:23:15.242552
16317,1914,40,13160,776,10,2026-02-02 23:23:15.242552
16318,9205,24,10077,6840,20,2025-06-29 23:23:15.242552
16319,3449,2,1096,690,0,2025-09-29 23:23:15.242552
16320,2830,19,9066,7667,40,2026-01-03 23:23:15.242552
16321,7778,37,2602,704,0,2025-05-05 23:23:15.242552
16322,8439,36,9027,8227,20,2025-06-16 23:23:15.242552
16323,6925,5,4743,3262,90,2025-05-13 23:23:15.242552
16324,9575,24,17942,2213,90,2025-07-05 23:23:15.242552
16325,5239,2,16638,12735,0,2026-01-16 23:23:15.242552
16326,9997,13,16234,2190,10,2026-01-26 23:23:15.242552
16327,1501,20,12570,11535,90,2025-06-23 23:23:15.242552
16328,1242,6,12819,10678,40,2025-05-12 23:23:15.242552
16329,2870,20,4521,328,0,2025-08-25 23:23:15.242552
16330,5565,49,17292,14101,20,2025-04-19 23:23:15.242552
16331,3375,14,4425,1946,0,2025-10-02 23:23:15.242552
16332,4094,49,5128,5003,0,2025-12-13 23:23:15.242552
16333,8241,49,8759,4826,10,2025-06-03 23:23:15.242552
16334,9055,30,15021,5478,20,2025-11-14 23:23:15.242552
16335,4536,10,10758,4506,20,2025-04-28 23:23:15.242552
16336,6705,15,1958,1759,90,2025-05-13 23:23:15.242552
16337,9946,37,19640,14324,0,2025-03-21 23:23:15.242552
16338,8205,12,16539,3148,0,2025-05-25 23:23:15.242552
16339,2790,13,9810,8130,40,2026-01-03 23:23:15.242552
16340,5047,28,19394,4078,0,2025-11-19 23:23:15.242552
16341,4875,29,12316,1190,20,2025-08-12 23:23:15.242552
16342,9762,39,6354,5800,0,2025-10-18 23:23:15.242552
16343,2046,34,4797,903,0,2025-12-17 23:23:15.242552
16344,9137,18,3544,1401,10,2026-02-16 23:23:15.242552
16345,252,29,19512,12952,0,2025-12-24 23:23:15.242552
16346,4426,38,17134,10655,0,2026-02-07 23:23:15.242552
16347,5752,49,15407,7847,20,2026-02-14 23:23:15.242552
16348,2806,41,1634,1378,0,2026-01-25 23:23:15.242552
16349,8128,9,15405,6797,0,2025-08-27 23:23:15.242552
16350,867,44,12145,4910,0,2026-02-07 23:23:15.242552
16351,4362,2,19437,4173,40,2025-09-23 23:23:15.242552
16352,7309,5,15008,3957,40,2025-12-01 23:23:15.242552
16353,4189,47,16576,2448,90,2025-03-10 23:23:15.242552
16354,1944,5,7887,2510,0,2025-09-09 23:23:15.242552
16355,5018,4,5226,2998,0,2026-01-01 23:23:15.242552
16356,3795,11,19052,18168,0,2025-10-25 23:23:15.242552
16357,9163,29,14492,8256,20,2025-07-07 23:23:15.242552
16358,4772,15,11208,2031,10,2025-12-10 23:23:15.242552
16359,7156,24,3227,2562,0,2025-07-03 23:23:15.242552
16360,9307,9,8598,1302,0,2025-09-15 23:23:15.242552
16361,9644,38,18632,4027,0,2025-07-25 23:23:15.242552
16362,215,44,3415,3124,0,2025-09-23 23:23:15.242552
16363,6598,36,16736,6309,0,2026-02-10 23:23:15.242552
16364,9206,33,4232,1875,10,2026-03-06 23:23:15.242552
16365,1432,43,5087,1215,0,2026-01-30 23:23:15.242552
16366,1121,18,7069,5650,90,2026-01-09 23:23:15.242552
16367,1245,21,8365,6361,0,2025-06-28 23:23:15.242552
16368,3753,41,10283,6396,0,2025-10-16 23:23:15.242552
16369,6669,34,13611,2990,0,2025-12-02 23:23:15.242552
16370,1879,5,16703,9683,10,2026-01-09 23:23:15.242552
16371,2558,18,14855,2975,20,2025-09-01 23:23:15.242552
16372,9184,44,15432,2139,0,2025-05-01 23:23:15.242552
16373,6623,9,11226,9815,20,2025-09-05 23:23:15.242552
16374,9989,18,10978,9266,90,2025-12-21 23:23:15.242552
16375,1913,6,1648,860,0,2025-08-15 23:23:15.242552
16376,6198,44,16024,12292,20,2025-10-05 23:23:15.242552
16377,9896,37,17151,5542,10,2025-11-24 23:23:15.242552
16378,5702,50,13737,4242,0,2026-02-03 23:23:15.242552
16379,1710,43,14035,7716,0,2025-11-01 23:23:15.242552
16380,8385,19,9240,3281,90,2025-07-18 23:23:15.242552
16381,8291,41,2797,2335,20,2025-03-20 23:23:15.242552
16382,7647,9,9952,6696,10,2025-10-23 23:23:15.242552
16383,9751,13,5711,2448,90,2025-12-26 23:23:15.242552
16384,2124,5,3153,2883,0,2025-03-28 23:23:15.242552
16385,7150,15,12375,3731,20,2025-12-15 23:23:15.242552
16386,1364,16,11527,4718,40,2025-08-05 23:23:15.242552
16387,3028,4,18351,5951,40,2026-01-17 23:23:15.242552
16388,7101,9,5475,353,40,2025-11-17 23:23:15.242552
16389,7735,20,18084,11313,90,2025-07-05 23:23:15.242552
16390,4181,18,11983,11337,40,2025-11-22 23:23:15.242552
16391,9591,4,4188,1719,20,2026-01-09 23:23:15.242552
16392,6905,14,14810,63,10,2025-08-07 23:23:15.242552
16393,7229,12,8166,5744,0,2025-05-05 23:23:15.242552
16394,8277,7,13580,3626,20,2025-05-13 23:23:15.242552
16395,8610,2,16460,7383,20,2025-06-30 23:23:15.242552
16396,8600,14,5026,3584,90,2025-08-20 23:23:15.242552
16397,5262,13,5405,2456,40,2026-01-13 23:23:15.242552
16398,7075,18,6083,125,90,2025-09-11 23:23:15.242552
16399,7113,9,3082,12,0,2025-03-06 23:23:15.242552
16400,6481,13,18862,5242,0,2025-05-15 23:23:15.242552
16401,6133,25,17412,516,90,2025-05-10 23:23:15.242552
16402,3596,4,11735,9055,20,2025-10-18 23:23:15.242552
16403,4705,41,9143,4935,20,2025-04-06 23:23:15.242552
16404,1060,17,11022,4587,0,2025-10-06 23:23:15.242552
16405,7009,42,17755,3243,10,2025-11-18 23:23:15.242552
16406,9813,35,10660,10069,90,2025-09-08 23:23:15.242552
16407,5006,19,17826,3755,20,2025-09-10 23:23:15.242552
16408,5911,10,14598,6736,0,2025-04-15 23:23:15.242552
16409,3601,31,6253,5290,0,2025-11-19 23:23:15.242552
16410,3592,48,17432,12062,0,2025-03-21 23:23:15.242552
16411,6089,17,2940,2462,0,2025-08-29 23:23:15.242552
16412,9437,18,7936,3009,40,2025-11-19 23:23:15.242552
16413,2764,13,8132,1052,10,2025-06-27 23:23:15.242552
16414,2194,14,6672,5630,40,2025-10-07 23:23:15.242552
16415,3148,5,16181,15775,90,2025-05-23 23:23:15.242552
16416,6384,2,9506,2358,0,2025-05-12 23:23:15.242552
16417,6680,29,10568,2866,40,2025-03-25 23:23:15.242552
16418,6019,23,14769,2358,90,2025-09-12 23:23:15.242552
16419,5982,39,12393,8280,10,2025-10-06 23:23:15.242552
16420,7614,23,18314,9289,10,2025-05-02 23:23:15.242552
16421,2055,10,15650,12522,10,2026-01-25 23:23:15.242552
16422,7848,32,2680,930,0,2025-03-28 23:23:15.242552
16423,6751,17,2113,1438,90,2026-01-26 23:23:15.242552
16424,9583,50,13847,9627,90,2025-10-31 23:23:15.242552
16425,7405,14,12626,12087,40,2026-02-12 23:23:15.242552
16426,2706,23,14166,12116,0,2025-09-27 23:23:15.242552
16427,4935,44,8503,3857,10,2025-11-01 23:23:15.242552
16428,4439,12,3411,1475,0,2025-07-24 23:23:15.242552
16429,5260,17,10366,5985,0,2025-09-09 23:23:15.242552
16430,532,1,5212,3769,20,2025-08-19 23:23:15.242552
16431,1764,8,12826,1118,90,2025-05-28 23:23:15.242552
16432,484,3,4620,1985,20,2025-09-28 23:23:15.242552
16433,6069,35,11211,5258,90,2025-03-26 23:23:15.242552
16434,393,12,6672,5148,10,2025-10-08 23:23:15.242552
16435,335,8,7217,1655,10,2026-02-24 23:23:15.242552
16436,5000,17,13237,10460,0,2025-05-04 23:23:15.242552
16437,4363,10,16843,8732,0,2025-10-12 23:23:15.242552
16438,7795,40,14915,5064,0,2025-11-25 23:23:15.242552
16439,3366,48,14708,9363,0,2026-01-22 23:23:15.242552
16440,5430,27,6378,453,0,2026-02-02 23:23:15.242552
16441,3428,37,2509,1470,0,2025-05-03 23:23:15.242552
16442,3136,21,19927,1977,0,2025-04-10 23:23:15.242552
16443,3310,9,19491,1109,10,2025-07-06 23:23:15.242552
16444,8939,1,7266,2672,40,2025-06-20 23:23:15.242552
16445,4768,20,18357,15088,0,2025-04-30 23:23:15.242552
16446,3966,10,16516,2709,20,2026-01-23 23:23:15.242552
16447,4770,46,18985,4743,0,2025-05-27 23:23:15.242552
16448,6829,13,11176,5987,0,2026-01-09 23:23:15.242552
16449,1171,17,1521,622,0,2025-03-16 23:23:15.242552
16450,9636,5,19889,18048,0,2025-08-07 23:23:15.242552
16451,2744,20,9852,8738,10,2025-09-11 23:23:15.242552
16452,1505,43,3503,1868,0,2025-04-07 23:23:15.242552
16453,5873,6,1817,485,0,2025-09-13 23:23:15.242552
16454,2493,44,17193,13042,0,2026-02-21 23:23:15.242552
16455,5266,22,11755,2823,40,2025-05-02 23:23:15.242552
16456,2837,37,16663,15764,20,2025-06-12 23:23:15.242552
16457,6163,37,9554,8542,0,2025-10-17 23:23:15.242552
16458,686,36,15663,7640,90,2025-10-19 23:23:15.242552
16459,877,20,7905,704,0,2025-06-07 23:23:15.242552
16460,6204,36,14977,9126,20,2025-07-06 23:23:15.242552
16461,1519,42,12900,9187,20,2025-10-10 23:23:15.242552
16462,6114,4,9230,8989,0,2025-12-20 23:23:15.242552
16463,887,26,3870,1607,10,2025-07-19 23:23:15.242552
16464,9873,43,10253,6730,0,2025-11-28 23:23:15.242552
16465,9593,37,15724,2206,0,2025-03-18 23:23:15.242552
16466,3968,39,5420,4351,90,2025-03-30 23:23:15.242552
16467,4194,19,13010,3136,10,2026-02-19 23:23:15.242552
16468,918,9,2724,277,0,2025-10-16 23:23:15.242552
16469,233,37,19421,3839,0,2025-05-24 23:23:15.242552
16470,7876,3,5357,3569,40,2025-11-22 23:23:15.242552
16471,1934,41,4079,3615,90,2025-05-14 23:23:15.242552
16472,4301,7,7324,3734,0,2025-09-04 23:23:15.242552
16473,120,4,2076,1699,90,2025-03-07 23:23:15.242552
16474,9801,9,12614,11448,10,2025-06-09 23:23:15.242552
16475,2137,5,19880,9783,40,2025-08-01 23:23:15.242552
16476,2041,29,11330,5979,0,2025-06-21 23:23:15.242552
16477,3854,50,10065,7495,0,2025-12-12 23:23:15.242552
16478,6690,17,7691,4615,90,2025-09-30 23:23:15.242552
16479,7483,28,17741,7440,10,2025-03-31 23:23:15.242552
16480,9376,16,11305,5651,20,2025-08-20 23:23:15.242552
16481,8090,13,12242,767,40,2025-07-26 23:23:15.242552
16482,8027,35,6081,4098,0,2025-03-09 23:23:15.242552
16483,2379,5,4117,886,10,2025-07-26 23:23:15.242552
16484,8534,17,8968,2881,0,2026-01-16 23:23:15.242552
16485,2441,13,1239,27,40,2025-04-16 23:23:15.242552
16486,6705,48,10329,8884,10,2025-04-27 23:23:15.242552
16487,1613,35,3396,1717,20,2025-03-06 23:23:15.242552
16488,661,24,13970,9866,0,2025-11-01 23:23:15.242552
16489,6115,8,2599,1239,0,2025-12-02 23:23:15.242552
16490,5626,42,10170,3334,40,2025-12-27 23:23:15.242552
16491,259,29,17697,12391,0,2026-01-01 23:23:15.242552
16492,7177,18,18975,18698,20,2026-01-30 23:23:15.242552
16493,187,23,7574,6551,10,2025-03-29 23:23:15.242552
16494,4484,31,7976,4133,20,2026-02-27 23:23:15.242552
16495,1516,24,11928,7269,0,2025-06-05 23:23:15.242552
16496,156,8,16174,7391,0,2025-07-06 23:23:15.242552
16497,1444,14,12712,1975,0,2025-08-21 23:23:15.242552
16498,5746,3,8996,2156,0,2025-03-13 23:23:15.242552
16499,1643,18,12546,3740,10,2025-05-18 23:23:15.242552
16500,6777,37,13464,111,40,2025-07-03 23:23:15.242552
16501,8582,47,18631,13991,0,2026-01-13 23:23:15.242552
16502,2848,16,9019,7141,0,2025-07-15 23:23:15.242552
16503,1820,2,12108,4169,0,2025-07-15 23:23:15.242552
16504,7044,49,10972,9483,90,2025-03-21 23:23:15.242552
16505,5953,49,19311,8066,0,2025-05-05 23:23:15.242552
16506,8555,47,5861,2452,90,2026-01-02 23:23:15.242552
16507,9721,3,13257,1519,10,2025-07-19 23:23:15.242552
16508,4211,37,8255,703,0,2026-02-24 23:23:15.242552
16509,7246,44,7550,7389,20,2025-12-13 23:23:15.242552
16510,3066,3,17280,10777,0,2026-02-17 23:23:15.242552
16511,5962,35,1259,936,0,2026-01-19 23:23:15.242552
16512,4365,9,4523,3967,90,2025-11-23 23:23:15.242552
16513,1111,6,13815,13559,0,2025-12-29 23:23:15.242552
16514,4535,48,18276,2102,0,2025-06-06 23:23:15.242552
16515,9776,47,7803,1427,0,2025-12-25 23:23:15.242552
16516,444,45,18779,663,40,2025-10-20 23:23:15.242552
16517,5177,8,19868,18848,90,2025-03-17 23:23:15.242552
16518,8715,25,8177,5494,0,2025-06-20 23:23:15.242552
16519,4089,31,10367,6016,10,2025-08-12 23:23:15.242552
